section,category,metric,type,date,value
Vaccine Administration,Administration_Additional,Daily,Moderna,2021-12-16,9582
Vaccine Administration,Administration_Additional,Daily,Pfizer,2021-12-16,11232
Vaccine Administration,Administration_Additional,Daily,Unspecified COVID Vaccine,2021-12-16,1
Vaccine Administration,Administration_Series,Cumulative Daily,All COVID Vaccines,2021-12-16,7465030
Vaccine Administration,Administration_Series,Cumulative Daily,Janssen,2021-12-16,279749
Vaccine Administration,Administration_Series,Cumulative Daily,Moderna,2021-12-16,2800286
Vaccine Administration,Administration_Series,Cumulative Daily,Pfizer,2021-12-16,4379872
Vaccine Administration,Administration_Series,Cumulative Daily,Unspecified COVID Vaccine,2021-12-16,3198
Vaccine Administration,Administration_Series,Daily,All COVID Vaccines,2021-12-16,7821
Vaccine Administration,Administration_Series,Daily,Janssen,2021-12-16,261
Vaccine Administration,Administration_Series,Daily,Moderna,2021-12-16,1777
Vaccine Administration,Administration_Series,Daily,Pfizer,2021-12-16,5783
Vaccine Administration,Administration_Series,Daily,Unspecified COVID Vaccine,2021-12-16,0
Vaccine Administration,Administration,Cumulative Daily,All COVID Vaccines,2021-12-17,8959815
Vaccine Administration,Administration,Cumulative Daily,Janssen,2021-12-17,299967
Vaccine Administration,Administration,Cumulative Daily,Moderna,2021-12-17,3485787
Vaccine Administration,Administration,Cumulative Daily,Pfizer,2021-12-17,5168113
Vaccine Administration,Administration,Cumulative Daily,Unspecified COVID Vaccine,2021-12-17,3975
Vaccine Administration,Administration,Daily,All COVID Vaccines,2021-12-17,33821
Vaccine Administration,Administration,Daily,Janssen,2021-12-17,416
Vaccine Administration,Administration,Daily,Moderna,2021-12-17,12828
Vaccine Administration,Administration,Daily,Pfizer,2021-12-17,20577
Vaccine Administration,Administration,Daily,Unspecified COVID Vaccine,2021-12-17,1
Vaccine Administration,Administration_Additional,Cumulative Daily,All COVID Vaccines,2021-12-17,1485195
Vaccine Administration,Administration_Additional,Cumulative Daily,Janssen,2021-12-17,20017
Vaccine Administration,Administration_Additional,Cumulative Daily,Moderna,2021-12-17,683650
Vaccine Administration,Administration_Additional,Cumulative Daily,Pfizer,2021-12-17,780703
Vaccine Administration,Administration_Additional,Cumulative Daily,Unspecified COVID Vaccine,2021-12-17,777
Vaccine Administration,Administration_Additional,Daily,All COVID Vaccines,2021-12-17,24231
Vaccine Administration,Administration_Additional,Daily,Janssen,2021-12-17,215
Vaccine Administration,Administration_Additional,Daily,Moderna,2021-12-17,10977
Vaccine Administration,Administration_Additional,Daily,Pfizer,2021-12-17,13039
Vaccine Administration,Administration_Additional,Daily,Unspecified COVID Vaccine,2021-12-17,1
Vaccine Administration,Administration_Series,Cumulative Daily,All COVID Vaccines,2021-12-17,7474620
Vaccine Administration,Administration_Series,Cumulative Daily,Janssen,2021-12-17,279950
Vaccine Administration,Administration_Series,Cumulative Daily,Moderna,2021-12-17,2802137
Vaccine Administration,Administration_Series,Cumulative Daily,Pfizer,2021-12-17,4387410
Vaccine Administration,Administration_Series,Cumulative Daily,Unspecified COVID Vaccine,2021-12-17,3198
Vaccine Administration,Administration_Series,Daily,All COVID Vaccines,2021-12-17,9590
Vaccine Administration,Administration_Series,Daily,Janssen,2021-12-17,201
Vaccine Administration,Administration_Series,Daily,Moderna,2021-12-17,1851
Vaccine Administration,Administration_Series,Daily,Pfizer,2021-12-17,7538
Vaccine Administration,Administration_Series,Daily,Unspecified COVID Vaccine,2021-12-17,0
Vaccine Administration,Administration,Cumulative Daily,All COVID Vaccines,2021-12-18,8981239
Vaccine Administration,Administration,Cumulative Daily,Janssen,2021-12-18,300148
Vaccine Administration,Administration,Cumulative Daily,Moderna,2021-12-18,3491712
Vaccine Administration,Administration,Cumulative Daily,Pfizer,2021-12-18,5183431
Vaccine Administration,Administration,Cumulative Daily,Unspecified COVID Vaccine,2021-12-18,3975
Vaccine Administration,Administration,Daily,All COVID Vaccines,2021-12-18,21424
Vaccine Administration,Administration,Daily,Janssen,2021-12-18,181
Vaccine Administration,Administration,Daily,Moderna,2021-12-18,5925
Vaccine Administration,Administration,Daily,Pfizer,2021-12-18,15318
Vaccine Administration,Administration,Daily,Unspecified COVID Vaccine,2021-12-18,0
Vaccine Administration,Administration_Additional,Cumulative Daily,All COVID Vaccines,2021-12-18,1499057
Vaccine Administration,Administration_Additional,Cumulative Daily,Janssen,2021-12-18,20101
Vaccine Administration,Administration_Additional,Cumulative Daily,Moderna,2021-12-18,688529
Vaccine Administration,Administration_Additional,Cumulative Daily,Pfizer,2021-12-18,789602
Vaccine Administration,Administration_Additional,Cumulative Daily,Unspecified COVID Vaccine,2021-12-18,777
Vaccine Administration,Administration_Additional,Daily,All COVID Vaccines,2021-12-18,13862
Vaccine Administration,Administration_Additional,Daily,Janssen,2021-12-18,84
Vaccine Administration,Administration_Additional,Daily,Moderna,2021-12-18,4879
Vaccine Administration,Administration_Additional,Daily,Pfizer,2021-12-18,8899
Vaccine Administration,Administration_Additional,Daily,Unspecified COVID Vaccine,2021-12-18,0
Vaccine Administration,Administration_Series,Cumulative Daily,All COVID Vaccines,2021-12-18,7482182
Vaccine Administration,Administration_Series,Cumulative Daily,Janssen,2021-12-18,280047
Vaccine Administration,Administration_Series,Cumulative Daily,Moderna,2021-12-18,2803183
Vaccine Administration,Administration_Series,Cumulative Daily,Pfizer,2021-12-18,4393829
Vaccine Administration,Administration_Series,Cumulative Daily,Unspecified COVID Vaccine,2021-12-18,3198
Vaccine Administration,Administration_Series,Daily,All COVID Vaccines,2021-12-18,7562
Vaccine Administration,Administration_Series,Daily,Janssen,2021-12-18,97
Vaccine Administration,Administration_Series,Daily,Moderna,2021-12-18,1046
Vaccine Administration,Administration_Series,Daily,Pfizer,2021-12-18,6419
Vaccine Administration,Administration_Series,Daily,Unspecified COVID Vaccine,2021-12-18,0
Vaccine Administration,Administration,Cumulative Daily,All COVID Vaccines,2021-12-19,8990214
Vaccine Administration,Administration,Cumulative Daily,Janssen,2021-12-19,300224
Vaccine Administration,Administration,Cumulative Daily,Moderna,2021-12-19,3494766
Vaccine Administration,Administration,Cumulative Daily,Pfizer,2021-12-19,5189276
Vaccine Administration,Administration,Cumulative Daily,Unspecified COVID Vaccine,2021-12-19,3975
Vaccine Administration,Administration,Cumulative Weekly,All COVID Vaccines,2021-12-19,9103086
Vaccine Administration,Administration,Cumulative Weekly,Janssen,2021-12-19,301496
Vaccine Administration,Administration,Cumulative Weekly,Moderna,2021-12-19,3540252
Vaccine Administration,Administration,Cumulative Weekly,Pfizer,2021-12-19,5254875
Vaccine Administration,Administration,Cumulative Weekly,Unspecified COVID Vaccine,2021-12-19,3982
Vaccine Administration,Administration,Daily,All COVID Vaccines,2021-12-19,8975
Vaccine Administration,Administration,Daily,Janssen,2021-12-19,76
Vaccine Administration,Administration,Daily,Moderna,2021-12-19,3054
Vaccine Administration,Administration,Daily,Pfizer,2021-12-19,5845
Vaccine Administration,Administration,Daily,Unspecified COVID Vaccine,2021-12-19,0
Vaccine Administration,Administration,Weekly,All COVID Vaccines,2021-12-19,121346
Vaccine Administration,Administration,Weekly,Janssen,2021-12-19,1348
Vaccine Administration,Administration,Weekly,Moderna,2021-12-19,48540
Vaccine Administration,Administration,Weekly,Pfizer,2021-12-19,71444
Vaccine Administration,Administration,Weekly,Unspecified COVID Vaccine,2021-12-19,7
Vaccine Administration,Administration_Additional,Cumulative Daily,All COVID Vaccines,2021-12-19,1505146
Vaccine Administration,Administration_Additional,Cumulative Daily,Janssen,2021-12-19,20137
Vaccine Administration,Administration_Additional,Cumulative Daily,Moderna,2021-12-19,690955
Vaccine Administration,Administration_Additional,Cumulative Daily,Pfizer,2021-12-19,793229
Vaccine Administration,Administration_Additional,Cumulative Daily,Unspecified COVID Vaccine,2021-12-19,777
Vaccine Administration,Administration_Additional,Cumulative Weekly,All COVID Vaccines,2021-12-19,1584257
Vaccine Administration,Administration_Additional,Cumulative Weekly,Janssen,2021-12-19,20704
Vaccine Administration,Administration_Additional,Cumulative Weekly,Moderna,2021-12-19,728090
Vaccine Administration,Administration_Additional,Cumulative Weekly,Pfizer,2021-12-19,834530
Vaccine Administration,Administration_Additional,Cumulative Weekly,Unspecified COVID Vaccine,2021-12-19,782
Vaccine Administration,Administration_Additional,Daily,All COVID Vaccines,2021-12-19,6089
Vaccine Administration,Administration_Additional,Daily,Janssen,2021-12-19,36
Vaccine Administration,Administration_Additional,Daily,Moderna,2021-12-19,2426
Vaccine Administration,Administration_Additional,Daily,Pfizer,2021-12-19,3627
Vaccine Administration,Administration_Additional,Daily,Unspecified COVID Vaccine,2021-12-19,0
Vaccine Administration,Administration_Additional,Weekly,All COVID Vaccines,2021-12-19,85103
Vaccine Administration,Administration_Additional,Weekly,Janssen,2021-12-19,603
Vaccine Administration,Administration_Additional,Weekly,Moderna,2021-12-19,39561
Vaccine Administration,Administration_Additional,Weekly,Pfizer,2021-12-19,44928
Vaccine Administration,Administration_Additional,Weekly,Unspecified COVID Vaccine,2021-12-19,5
Vaccine Administration,Administration_Series,Cumulative Daily,All COVID Vaccines,2021-12-19,7485068
Vaccine Administration,Administration_Series,Cumulative Daily,Janssen,2021-12-19,280087
Vaccine Administration,Administration_Series,Cumulative Daily,Moderna,2021-12-19,2803811
Vaccine Administration,Administration_Series,Cumulative Daily,Pfizer,2021-12-19,4396047
Vaccine Administration,Administration_Series,Cumulative Daily,Unspecified COVID Vaccine,2021-12-19,3198
Vaccine Administration,Administration_Series,Cumulative Weekly,All COVID Vaccines,2021-12-19,7518829
Vaccine Administration,Administration_Series,Cumulative Weekly,Janssen,2021-12-19,280792
Vaccine Administration,Administration_Series,Cumulative Weekly,Moderna,2021-12-19,2812162
Vaccine Administration,Administration_Series,Cumulative Weekly,Pfizer,2021-12-19,4420345
Vaccine Administration,Administration_Series,Cumulative Weekly,Unspecified COVID Vaccine,2021-12-19,3200
Vaccine Administration,Administration_Series,Daily,All COVID Vaccines,2021-12-19,2886
Vaccine Administration,Administration_Series,Daily,Janssen,2021-12-19,40
Vaccine Administration,Administration_Series,Daily,Moderna,2021-12-19,628
Vaccine Administration,Administration_Series,Daily,Pfizer,2021-12-19,2218
Vaccine Administration,Administration_Series,Daily,Unspecified COVID Vaccine,2021-12-19,0
Vaccine Administration,Administration_Series,Weekly,All COVID Vaccines,2021-12-19,36243
Vaccine Administration,Administration_Series,Weekly,Janssen,2021-12-19,745
Vaccine Administration,Administration_Series,Weekly,Moderna,2021-12-19,8979
Vaccine Administration,Administration_Series,Weekly,Pfizer,2021-12-19,26516
Vaccine Administration,Administration_Series,Weekly,Unspecified COVID Vaccine,2021-12-19,2
Vaccine Administration,Distribution,Cumulative Weekly,All COVID Vaccines,2021-12-19,6224665
Vaccine Administration,Distribution,Cumulative Weekly,Janssen,2021-12-19,294500
Vaccine Administration,Distribution,Cumulative Weekly,Moderna,2021-12-19,2364540
Vaccine Administration,Distribution,Cumulative Weekly,Pfizer,2021-12-19,3565625
Vaccine Administration,Distribution,Weekly,All COVID Vaccines,2021-12-19,20730
Vaccine Administration,Distribution,Weekly,Janssen,2021-12-19,0
Vaccine Administration,Distribution,Weekly,Moderna,2021-12-19,7100
Vaccine Administration,Distribution,Weekly,Pfizer,2021-12-19,13630
Vaccine Administration,Administration,Cumulative Daily,All COVID Vaccines,2021-12-20,9016345
Vaccine Administration,Administration,Cumulative Daily,Janssen,2021-12-20,300506
Vaccine Administration,Administration,Cumulative Daily,Moderna,2021-12-20,3505790
Vaccine Administration,Administration,Cumulative Daily,Pfizer,2021-12-20,5204101
Vaccine Administration,Administration,Cumulative Daily,Unspecified COVID Vaccine,2021-12-20,3975
Vaccine Administration,Administration,Daily,All COVID Vaccines,2021-12-20,26131
Vaccine Administration,Administration,Daily,Janssen,2021-12-20,282
Vaccine Administration,Administration,Daily,Moderna,2021-12-20,11024
Vaccine Administration,Administration,Daily,Pfizer,2021-12-20,14825
Vaccine Administration,Administration,Daily,Unspecified COVID Vaccine,2021-12-20,0
Vaccine Administration,Administration_Additional,Cumulative Daily,All COVID Vaccines,2021-12-20,1523505
Vaccine Administration,Administration_Additional,Cumulative Daily,Janssen,2021-12-20,20268
Vaccine Administration,Administration_Additional,Cumulative Daily,Moderna,2021-12-20,699999
Vaccine Administration,Administration_Additional,Cumulative Daily,Pfizer,2021-12-20,802413
Vaccine Administration,Administration_Additional,Cumulative Daily,Unspecified COVID Vaccine,2021-12-20,777
Vaccine Administration,Administration_Additional,Daily,All COVID Vaccines,2021-12-20,18359
Vaccine Administration,Administration_Additional,Daily,Janssen,2021-12-20,131
Vaccine Administration,Administration_Additional,Daily,Moderna,2021-12-20,9044
Vaccine Administration,Administration_Additional,Daily,Pfizer,2021-12-20,9184
Vaccine Administration,Administration_Additional,Daily,Unspecified COVID Vaccine,2021-12-20,0
Vaccine Administration,Administration_Series,Cumulative Daily,All COVID Vaccines,2021-12-20,7492840
Vaccine Administration,Administration_Series,Cumulative Daily,Janssen,2021-12-20,280238
Vaccine Administration,Administration_Series,Cumulative Daily,Moderna,2021-12-20,2805791
Vaccine Administration,Administration_Series,Cumulative Daily,Pfizer,2021-12-20,4401688
Vaccine Administration,Administration_Series,Cumulative Daily,Unspecified COVID Vaccine,2021-12-20,3198
Vaccine Administration,Administration_Series,Daily,All COVID Vaccines,2021-12-20,7772
Vaccine Administration,Administration_Series,Daily,Janssen,2021-12-20,151
Vaccine Administration,Administration_Series,Daily,Moderna,2021-12-20,1980
Vaccine Administration,Administration_Series,Daily,Pfizer,2021-12-20,5641
Vaccine Administration,Administration_Series,Daily,Unspecified COVID Vaccine,2021-12-20,0
Vaccine Administration,Administration,Cumulative Daily,All COVID Vaccines,2021-12-21,9045475
Vaccine Administration,Administration,Cumulative Daily,Janssen,2021-12-21,300801
Vaccine Administration,Administration,Cumulative Daily,Moderna,2021-12-21,3518164
Vaccine Administration,Administration,Cumulative Daily,Pfizer,2021-12-21,5220555
Vaccine Administration,Administration,Cumulative Daily,Unspecified COVID Vaccine,2021-12-21,3976
