section,category,metric,type,date,value,publish_date
Vaccine Administration,Administration,Daily Cumulative,"Primary Series Doses, Moderna",2021-10-06T00:00:00Z,2733795,2023-05-08
Vaccine Administration,Administration,Daily Cumulative,"Primary Series Doses, Moderna",2021-10-07T00:00:00Z,2735110,2023-05-08
Vaccine Administration,Administration,Daily Cumulative,"Primary Series Doses, Moderna",2021-10-08T00:00:00Z,2736874,2023-05-08
Vaccine Administration,Administration,Daily Cumulative,"Primary Series Doses, Moderna",2021-10-09T00:00:00Z,2737790,2023-05-08
Vaccine Administration,Administration,Daily Cumulative,"Primary Series Doses, Moderna",2021-10-10T00:00:00Z,2738370,2023-05-08
Vaccine Administration,Administration,Daily Cumulative,"Primary Series Doses, Moderna",2021-10-11T00:00:00Z,2739624,2023-05-08
Vaccine Administration,Administration,Daily Cumulative,"Primary Series Doses, Moderna",2021-10-12T00:00:00Z,2740856,2023-05-08
Vaccine Administration,Administration,Daily Cumulative,"Primary Series Doses, Moderna",2021-10-13T00:00:00Z,2742117,2023-05-08
Vaccine Administration,Administration,Daily Cumulative,"Primary Series Doses, Moderna",2021-10-14T00:00:00Z,2743411,2023-05-08
Vaccine Administration,Administration,Daily Cumulative,"Primary Series Doses, Moderna",2021-10-15T00:00:00Z,2745145,2023-05-08
Vaccine Administration,Administration,Daily Cumulative,"Primary Series Doses, Moderna",2021-10-16T00:00:00Z,2745929,2023-05-08
Vaccine Administration,Administration,Daily Cumulative,"Primary Series Doses, Moderna",2021-10-17T00:00:00Z,2746440,2023-05-08
Vaccine Administration,Administration,Daily Cumulative,"Primary Series Doses, Moderna",2021-10-18T00:00:00Z,2747691,2023-05-08
Vaccine Administration,Administration,Daily Cumulative,"Primary Series Doses, Moderna",2021-10-19T00:00:00Z,2748980,2023-05-08
Vaccine Administration,Administration,Daily Cumulative,"Primary Series Doses, Moderna",2021-10-20T00:00:00Z,2750201,2023-05-08
Vaccine Administration,Administration,Daily Cumulative,"Primary Series Doses, Moderna",2021-10-21T00:00:00Z,2751514,2023-05-08
Vaccine Administration,Administration,Daily Cumulative,"Primary Series Doses, Moderna",2021-10-22T00:00:00Z,2754214,2023-05-08
Vaccine Administration,Administration,Daily Cumulative,"Primary Series Doses, Moderna",2021-10-23T00:00:00Z,2756344,2023-05-08
Vaccine Administration,Administration,Daily Cumulative,"Primary Series Doses, Moderna",2021-10-24T00:00:00Z,2757575,2023-05-08
Vaccine Administration,Administration,Daily Cumulative,"Primary Series Doses, Moderna",2021-10-25T00:00:00Z,2760720,2023-05-08
Vaccine Administration,Administration,Daily Cumulative,"Primary Series Doses, Moderna",2021-10-26T00:00:00Z,2764023,2023-05-08
Vaccine Administration,Administration,Daily Cumulative,"Primary Series Doses, Moderna",2021-10-27T00:00:00Z,2767386,2023-05-08
Vaccine Administration,Administration,Daily Cumulative,"Primary Series Doses, Moderna",2021-10-28T00:00:00Z,2770659,2023-05-08
Vaccine Administration,Administration,Daily Cumulative,"Primary Series Doses, Moderna",2021-10-29T00:00:00Z,2773776,2023-05-08
Vaccine Administration,Administration,Daily Cumulative,"Primary Series Doses, Moderna",2021-10-30T00:00:00Z,2775658,2023-05-08
Vaccine Administration,Administration,Daily Cumulative,"Primary Series Doses, Moderna",2021-10-31T00:00:00Z,2776593,2023-05-08
Vaccine Administration,Administration,Daily Cumulative,"Primary Series Doses, Moderna",2021-11-01T00:00:00Z,2779132,2023-05-08
Vaccine Administration,Administration,Daily Cumulative,"Primary Series Doses, Moderna",2021-11-02T00:00:00Z,2781821,2023-05-08
Vaccine Administration,Administration,Daily Cumulative,"Primary Series Doses, Moderna",2021-11-03T00:00:00Z,2784615,2023-05-08
Vaccine Administration,Administration,Daily Cumulative,"Primary Series Doses, Moderna",2021-11-04T00:00:00Z,2787360,2023-05-08
Vaccine Administration,Administration,Daily Cumulative,"Primary Series Doses, Moderna",2021-11-05T00:00:00Z,2790322,2023-05-08
Vaccine Administration,Administration,Daily Cumulative,"Primary Series Doses, Moderna",2021-11-06T00:00:00Z,2791929,2023-05-08
Vaccine Administration,Administration,Daily Cumulative,"Primary Series Doses, Moderna",2021-11-07T00:00:00Z,2792752,2023-05-08
Vaccine Administration,Administration,Daily Cumulative,"Primary Series Doses, Moderna",2021-11-08T00:00:00Z,2794997,2023-05-08
Vaccine Administration,Administration,Daily Cumulative,"Primary Series Doses, Moderna",2021-11-09T00:00:00Z,2797695,2023-05-08
Vaccine Administration,Administration,Daily Cumulative,"Primary Series Doses, Moderna",2021-11-10T00:00:00Z,2800380,2023-05-08
Vaccine Administration,Administration,Daily Cumulative,"Primary Series Doses, Moderna",2021-11-11T00:00:00Z,2802781,2023-05-08
Vaccine Administration,Administration,Daily Cumulative,"Primary Series Doses, Moderna",2021-11-12T00:00:00Z,2805810,2023-05-08
Vaccine Administration,Administration,Daily Cumulative,"Primary Series Doses, Moderna",2021-11-13T00:00:00Z,2807718,2023-05-08
Vaccine Administration,Administration,Daily Cumulative,"Primary Series Doses, Moderna",2021-11-14T00:00:00Z,2808588,2023-05-08
Vaccine Administration,Administration,Daily Cumulative,"Primary Series Doses, Moderna",2021-11-15T00:00:00Z,2810875,2023-05-08
Vaccine Administration,Administration,Daily Cumulative,"Primary Series Doses, Moderna",2021-11-16T00:00:00Z,2813488,2023-05-08
Vaccine Administration,Administration,Daily Cumulative,"Primary Series Doses, Moderna",2021-11-17T00:00:00Z,2816311,2023-05-08
Vaccine Administration,Administration,Daily Cumulative,"Primary Series Doses, Moderna",2021-11-18T00:00:00Z,2818935,2023-05-08
Vaccine Administration,Administration,Daily Cumulative,"Primary Series Doses, Moderna",2021-11-19T00:00:00Z,2822026,2023-05-08
Vaccine Administration,Administration,Daily Cumulative,"Primary Series Doses, Moderna",2021-11-20T00:00:00Z,2823790,2023-05-08
Vaccine Administration,Administration,Daily Cumulative,"Primary Series Doses, Moderna",2021-11-21T00:00:00Z,2824846,2023-05-08
Vaccine Administration,Administration,Daily Cumulative,"Primary Series Doses, Moderna",2021-11-22T00:00:00Z,2827210,2023-05-08
Vaccine Administration,Administration,Daily Cumulative,"Primary Series Doses, Moderna",2021-11-23T00:00:00Z,2829716,2023-05-08
Vaccine Administration,Administration,Daily Cumulative,"Primary Series Doses, Moderna",2021-11-24T00:00:00Z,2831928,2023-05-08
Vaccine Administration,Administration,Daily Cumulative,"Primary Series Doses, Moderna",2021-11-25T00:00:00Z,2831945,2023-05-08
Vaccine Administration,Administration,Daily Cumulative,"Primary Series Doses, Moderna",2021-11-26T00:00:00Z,2833558,2023-05-08
Vaccine Administration,Administration,Daily Cumulative,"Primary Series Doses, Moderna",2021-11-27T00:00:00Z,2834811,2023-05-08
Vaccine Administration,Administration,Daily Cumulative,"Primary Series Doses, Moderna",2021-11-28T00:00:00Z,2835604,2023-05-08
Vaccine Administration,Administration,Daily Cumulative,"Primary Series Doses, Moderna",2021-11-29T00:00:00Z,2837788,2023-05-08
Vaccine Administration,Administration,Daily Cumulative,"Primary Series Doses, Moderna",2021-11-30T00:00:00Z,2840374,2023-05-08
Vaccine Administration,Administration,Daily Cumulative,"Primary Series Doses, Moderna",2021-12-01T00:00:00Z,2843265,2023-05-08
Vaccine Administration,Administration,Daily Cumulative,"Primary Series Doses, Moderna",2021-12-02T00:00:00Z,2846066,2023-05-08
Vaccine Administration,Administration,Daily Cumulative,"Primary Series Doses, Moderna",2021-12-03T00:00:00Z,2848995,2023-05-08
Vaccine Administration,Administration,Daily Cumulative,"Primary Series Doses, Moderna",2021-12-04T00:00:00Z,2850545,2023-05-08
Vaccine Administration,Administration,Daily Cumulative,"Primary Series Doses, Moderna",2021-12-05T00:00:00Z,2851538,2023-05-08
Vaccine Administration,Administration,Daily Cumulative,"Primary Series Doses, Moderna",2021-12-06T00:00:00Z,2853962,2023-05-08
Vaccine Administration,Administration,Daily Cumulative,"Primary Series Doses, Moderna",2021-12-07T00:00:00Z,2856510,2023-05-08
Vaccine Administration,Administration,Daily Cumulative,"Primary Series Doses, Moderna",2021-12-08T00:00:00Z,2859157,2023-05-08
Vaccine Administration,Administration,Daily Cumulative,"Primary Series Doses, Moderna",2021-12-09T00:00:00Z,2861710,2023-05-08
Vaccine Administration,Administration,Daily Cumulative,"Primary Series Doses, Moderna",2021-12-10T00:00:00Z,2864235,2023-05-08
Vaccine Administration,Administration,Daily Cumulative,"Primary Series Doses, Moderna",2021-12-11T00:00:00Z,2865819,2023-05-08
Vaccine Administration,Administration,Daily Cumulative,"Primary Series Doses, Moderna",2021-12-12T00:00:00Z,2866611,2023-05-08
Vaccine Administration,Administration,Daily Cumulative,"Primary Series Doses, Moderna",2021-12-13T00:00:00Z,2868610,2023-05-08
Vaccine Administration,Administration,Daily Cumulative,"Primary Series Doses, Moderna",2021-12-14T00:00:00Z,2870931,2023-05-08
Vaccine Administration,Administration,Daily Cumulative,"Primary Series Doses, Moderna",2021-12-15T00:00:00Z,2872935,2023-05-08
Vaccine Administration,Administration,Daily Cumulative,"Primary Series Doses, Moderna",2021-12-16T00:00:00Z,2875243,2023-05-08
Vaccine Administration,Administration,Daily Cumulative,"Primary Series Doses, Moderna",2021-12-17T00:00:00Z,2877751,2023-05-08
Vaccine Administration,Administration,Daily Cumulative,"Primary Series Doses, Moderna",2021-12-18T00:00:00Z,2879247,2023-05-08
Vaccine Administration,Administration,Daily Cumulative,"Primary Series Doses, Moderna",2021-12-19T00:00:00Z,2880180,2023-05-08
Vaccine Administration,Administration,Daily Cumulative,"Primary Series Doses, Moderna",2021-12-20T00:00:00Z,2882835,2023-05-08
Vaccine Administration,Administration,Daily Cumulative,"Primary Series Doses, Moderna",2021-12-21T00:00:00Z,2885699,2023-05-08
Vaccine Administration,Administration,Daily Cumulative,"Primary Series Doses, Moderna",2021-12-22T00:00:00Z,2888446,2023-05-08
Vaccine Administration,Administration,Daily Cumulative,"Primary Series Doses, Moderna",2021-12-23T00:00:00Z,2890796,2023-05-08
Vaccine Administration,Administration,Daily Cumulative,"Primary Series Doses, Moderna",2021-12-24T00:00:00Z,2891539,2023-05-08
Vaccine Administration,Administration,Daily Cumulative,"Primary Series Doses, Moderna",2021-12-25T00:00:00Z,2891544,2023-05-08
Vaccine Administration,Administration,Daily Cumulative,"Primary Series Doses, Moderna",2021-12-26T00:00:00Z,2892263,2023-05-08
Vaccine Administration,Administration,Daily Cumulative,"Primary Series Doses, Moderna",2021-12-27T00:00:00Z,2894324,2023-05-08
Vaccine Administration,Administration,Daily Cumulative,"Primary Series Doses, Moderna",2021-12-28T00:00:00Z,2896711,2023-05-08
Vaccine Administration,Administration,Daily Cumulative,"Primary Series Doses, Moderna",2021-12-29T00:00:00Z,2899105,2023-05-08
Vaccine Administration,Administration,Daily Cumulative,"Primary Series Doses, Moderna",2021-12-30T00:00:00Z,2901090,2023-05-08
Vaccine Administration,Administration,Daily Cumulative,"Primary Series Doses, Moderna",2021-12-31T00:00:00Z,2902077,2023-05-08
Vaccine Administration,Administration,Daily Cumulative,"Primary Series Doses, Moderna",2022-01-01T00:00:00Z,2902210,2023-05-08
Vaccine Administration,Administration,Daily Cumulative,"Primary Series Doses, Moderna",2022-01-02T00:00:00Z,2902878,2023-05-08
Vaccine Administration,Administration,Daily Cumulative,"Primary Series Doses, Moderna",2022-01-03T00:00:00Z,2904689,2023-05-08
Vaccine Administration,Administration,Daily Cumulative,"Primary Series Doses, Moderna",2022-01-04T00:00:00Z,2906765,2023-05-08
Vaccine Administration,Administration,Daily Cumulative,"Primary Series Doses, Moderna",2022-01-05T00:00:00Z,2908811,2023-05-08
Vaccine Administration,Administration,Daily Cumulative,"Primary Series Doses, Moderna",2022-01-06T00:00:00Z,2910683,2023-05-08
Vaccine Administration,Administration,Daily Cumulative,"Primary Series Doses, Moderna",2022-01-07T00:00:00Z,2912966,2023-05-08
Vaccine Administration,Administration,Daily Cumulative,"Primary Series Doses, Moderna",2022-01-08T00:00:00Z,2914063,2023-05-08
Vaccine Administration,Administration,Daily Cumulative,"Primary Series Doses, Moderna",2022-01-09T00:00:00Z,2914773,2023-05-08
Vaccine Administration,Administration,Daily Cumulative,"Primary Series Doses, Moderna",2022-01-10T00:00:00Z,2916530,2023-05-08
Vaccine Administration,Administration,Daily Cumulative,"Primary Series Doses, Moderna",2022-01-11T00:00:00Z,2918351,2023-05-08
Vaccine Administration,Administration,Daily Cumulative,"Primary Series Doses, Moderna",2022-01-12T00:00:00Z,2920083,2023-05-08
Vaccine Administration,Administration,Daily Cumulative,"Primary Series Doses, Moderna",2022-01-13T00:00:00Z,2921868,2023-05-08
Vaccine Administration,Administration,Daily Cumulative,"Primary Series Doses, Moderna",2022-01-14T00:00:00Z,2923901,2023-05-08
Vaccine Administration,Administration,Daily Cumulative,"Primary Series Doses, Moderna",2022-01-15T00:00:00Z,2924774,2023-05-08
Vaccine Administration,Administration,Daily Cumulative,"Primary Series Doses, Moderna",2022-01-16T00:00:00Z,2925270,2023-05-08
Vaccine Administration,Administration,Daily Cumulative,"Primary Series Doses, Moderna",2022-01-17T00:00:00Z,2926363,2023-05-08
Vaccine Administration,Administration,Daily Cumulative,"Primary Series Doses, Moderna",2022-01-18T00:00:00Z,2927999,2023-05-08
Vaccine Administration,Administration,Daily Cumulative,"Primary Series Doses, Moderna",2022-01-19T00:00:00Z,2929348,2023-05-08
Vaccine Administration,Administration,Daily Cumulative,"Primary Series Doses, Moderna",2022-01-20T00:00:00Z,2930630,2023-05-08
Vaccine Administration,Administration,Daily Cumulative,"Primary Series Doses, Moderna",2022-01-21T00:00:00Z,2932067,2023-05-08
Vaccine Administration,Administration,Daily Cumulative,"Primary Series Doses, Moderna",2022-01-22T00:00:00Z,2932800,2023-05-08
Vaccine Administration,Administration,Daily Cumulative,"Primary Series Doses, Moderna",2022-01-23T00:00:00Z,2933274,2023-05-08
Vaccine Administration,Administration,Daily Cumulative,"Primary Series Doses, Moderna",2022-01-24T00:00:00Z,2934299,2023-05-08
Vaccine Administration,Administration,Daily Cumulative,"Primary Series Doses, Moderna",2022-01-25T00:00:00Z,2935429,2023-05-08
Vaccine Administration,Administration,Daily Cumulative,"Primary Series Doses, Moderna",2022-01-26T00:00:00Z,2936562,2023-05-08
Vaccine Administration,Administration,Daily Cumulative,"Primary Series Doses, Moderna",2022-01-27T00:00:00Z,2937609,2023-05-08
Vaccine Administration,Administration,Daily Cumulative,"Primary Series Doses, Moderna",2022-01-28T00:00:00Z,2938858,2023-05-08
Vaccine Administration,Administration,Daily Cumulative,"Primary Series Doses, Moderna",2022-01-29T00:00:00Z,2939425,2023-05-08
Vaccine Administration,Administration,Daily Cumulative,"Primary Series Doses, Moderna",2022-01-30T00:00:00Z,2939799,2023-05-08
Vaccine Administration,Administration,Daily Cumulative,"Primary Series Doses, Moderna",2022-01-31T00:00:00Z,2940791,2023-05-08
Vaccine Administration,Administration,Daily Cumulative,"Primary Series Doses, Moderna",2022-02-01T00:00:00Z,2941778,2023-05-08
Vaccine Administration,Administration,Daily Cumulative,"Primary Series Doses, Moderna",2022-02-02T00:00:00Z,2942410,2023-05-08
Vaccine Administration,Administration,Daily Cumulative,"Primary Series Doses, Moderna",2022-02-03T00:00:00Z,2943234,2023-05-08
Vaccine Administration,Administration,Daily Cumulative,"Primary Series Doses, Moderna",2022-02-04T00:00:00Z,2944445,2023-05-08
Vaccine Administration,Administration,Daily Cumulative,"Primary Series Doses, Moderna",2022-02-05T00:00:00Z,2944954,2023-05-08
Vaccine Administration,Administration,Daily Cumulative,"Primary Series Doses, Moderna",2022-02-06T00:00:00Z,2945361,2023-05-08
Vaccine Administration,Administration,Daily Cumulative,"Primary Series Doses, Moderna",2022-02-07T00:00:00Z,2946154,2023-05-08
Vaccine Administration,Administration,Daily Cumulative,"Primary Series Doses, Moderna",2022-02-08T00:00:00Z,2947086,2023-05-08
Vaccine Administration,Administration,Daily Cumulative,"Primary Series Doses, Moderna",2022-02-09T00:00:00Z,2947917,2023-05-08
Vaccine Administration,Administration,Daily Cumulative,"Primary Series Doses, Moderna",2022-02-10T00:00:00Z,2948687,2023-05-08
Vaccine Administration,Administration,Daily Cumulative,"Primary Series Doses, Moderna",2022-02-11T00:00:00Z,2949685,2023-05-08
Vaccine Administration,Administration,Daily Cumulative,"Primary Series Doses, Moderna",2022-02-12T00:00:00Z,2950136,2023-05-08
Vaccine Administration,Administration,Daily Cumulative,"Primary Series Doses, Moderna",2022-02-13T00:00:00Z,2950350,2023-05-08
Vaccine Administration,Administration,Daily Cumulative,"Primary Series Doses, Moderna",2022-02-14T00:00:00Z,2950898,2023-05-08
Vaccine Administration,Administration,Daily Cumulative,"Primary Series Doses, Moderna",2022-02-15T00:00:00Z,2951580,2023-05-08
